"lemma_id","grammar"
"H3212","V-Qal-Imperf-2ms"
"H3212","Conj-w | V-Qal-ConjImperf.h-1cp"
"H3212","Conj-w | V-Qal-ConjImperf.h-1cs"
"H3212","Conj-w | V-Qal-ConsecImperf-1cp"
"H3212","Conj-w | V-Hifil-ConsecImperf-3ms"
"H3212","V-Qal-Imperf.Cohort-1cp"
"H3212","V-Hifil-Imperf-3ms | 3mp"
"H3212","Prep-l | V-Qal-Inf"
"H3212","Conj-w | V-Hifil-ConsecImperf-3mp | 3ms"
"H3212","V-Qal-Inf | 1cs"
"H3212","V-Qal-Inf"
"H3212","V-Qal-Imp-fp"
"H3212","Prep-b | V-Qal-Inf | 2ms"
"H3212","V-Qal-Imperf-3fs"
"H3212","Conj-w | V-Hifil-ConjPerf-1cs | 3fs"
"H3212","Art | V-Hifil-Prtcpl-ms"
"H3212"," Conj-w | V-Qal-ConsecImperf-3ms"
"H3212","V-Hifil-Perf-3ms | 3mp"
"H3212","Conj-w, Prep-b | V-Qal-Inf"
"H3212","V-Qal-Imp-ms"
"H3212","V-Qal-Imperf-2fp"
"H3212","V-Hifil-Prtcpl-ms"
"H3225","Prep-m | N-proper-ms"
"H3227a","Art | Adj-ms"
"H3227a","Art | N-ms"
"H3227b","N-proper-ms"
"H3239a","N-proper-fs"
"H3239b","N-proper-fs | 3fs"
"H3239b","Prep-m | N-proper-fs | 3fs"
"H3245","V-Piel-Perf-3cp"
"H3272a","V-Hitpael-Perf-3mp"
"H3272b","Conj-w | V-Qal-Prtcpl-mpc | 3ms"
"H3272b","V-Qal-Prtcpl-mpc | 3ms"
"H3274","N-proper-ms"
"H3289","Art | V-Qal-QalPassPrtcpl-fs"
"H3293a","N-msc | 3ms"
"H3293a","Prep-l | N-ms"
"H3293a","Prep-b | N-msc | 3fs"
"H3293a","Prep-b, Art | N-mp"
"H3293a","N-proper-fs"
"H3293a","Prep-l, Art | N-ms"
"H3293a","Prep-b | N-msc"
"H3293a","Prep-m | N-ms"
"H3293a","N-msc"
"H3293a","Prep-l | N-msc"
"H3293a","N-mp"
"H3293a","N-ms"
"H3293a","Art | N-ms"
"H3293a","Art | N-ms | 3fs"
"H3293a","N-msc | 3fs"
"H3293a","Prep-b, Art | N-ms"
"H3293a","Art | N-mp"
"H3293b","Art | N-ms"
"H3293b","N-msc | 1cs"
"H3293b","Prep-b, Art | N-ms"
"H3296",""
"H3304",""
"H3326a","N-mpc"
"H3326a","N-msc | 1cs"
"H3326a","N-mpc | 1cs"
"H3326a","N-ms"
"H3326a","Art | N-ms"
"H3326b","N-ms"
"H3326b","Art | N-ms"
"H3328","N-proper-ms"
"H3340","Art | N-proper-ms"
"H3374","N-fsc | 2ms"
"H3384a","Prep-l | V-Qal-Inf"
"H3384a","Art | V-Hifil-Prtcpl-mp"
"H3384a","V-Hifil-Imperf-3mp"
"H3384a","V-Hofal-Imperf-3ms"
"H3384a","Art | N-mp"
"H3384a","Conj-w | V-Hifil-ConsecImperf-3mp"
"H3384b","Conj-w | V-Hifil-ConjImperf-3ms | 3mp"
"H3384b","Conj-w | V-Hifil-ConsecImperf-3ms | 3mp"
"H3384b","Conj-w | V-Hifil-Prtcpl-ms"
"H3384b","Art | N-mp"
"H3384b","V-Hifil-Imp-ms | 1cs"
"H3384b","Conj-w | V-Hifil-ConsecImperf-3ms | 3ms"
"H3384b","Conj-w | V-Hifil-ConjImperf-3fs | 2mse"
"H3384b","Prep-l | V-Hifil-Inf | 3mp"
"H3384b","V-Qal-Imp-ms"
"H3384b","V-Hifil-Imperf-3mp | 2ms"
"H3384b","N-mpc | 2ms"
"H3384b","Conj-w | V-Hifil-ConsecImperf-3ms"
"H3384b","V-Hifil-Imperf-3mp | 3ms"
"H3384b","Conj-w | V-Hifil-ConjPerf-1cs"
"H3384b","V-Qal-InfAbs"
"H3384b","V-Hifil-Perf-1cs | 2ms"
"H3384b","N-ms"
"H3384b","Prep-l | V-Qal-Inf"
"H3384b","Conj-w | V-Hifil-ConjImperf-3ms"
"H3384b","V-Hifil-Perf-2ms | 1cs"
"H3384b","Conj-w | V-Qal-ConjPerf-1cs"
"H3384b","Conj-w | V-Hifil-ConjImperf-3fs | 2ms"
"H3384b","V-Qal-Perf-1cs"
"H3384b","V-Hifil-Imperf-1cs"
"H3384b","V-Hifil-Perf-3ms | 1cs"
"H3384b","V-Nifal-Imperf-3ms"
"H3384b","N-mpc | 1cs"
"H3384b","Conj-w | V-Hifil-ConjImperf.h-1cs | 2ms"
"H3384b","V-Hifil-Imp-mp | 1cs"
"H3384b","Conj-w | V-Hifil-ConsecImperf-3ms | 1cs"
"H3384b","Conj-w | V-Hifil-ConjImperf-3ms | 1cp"
"H3384b","V-Hifil-Imperf-3ms"
"H3384b","V-Hifil-Imperf-2ms | 3mp"
"H3384b","V-Hifil-Prtcpl-ms"
"H3384b","Art | V-Qal-Prtcpl-ms"
"H3384b","Art | V-Hifil-Prtcpl-mp"
"H3384b","Conj-w | V-Hifil-ConsecImperf-3mp"
"H3384b","Prep-l | V-Hifil-Inf"
"H3384b","Prep-m, Art | N-mp"
"H3384b","V-Hifil-Imperf-3ms | 3mse"
"H3384b","Conj-w | V-Qal-ConsecImperf-1cp | 3mp"
"H3384b","Conj-w, Prep-l | V-Hifil-Inf"
"H3384b","V-Hifil-Imperf-3mp"
"H3384b","V-Hifil-Perf-3ms | 3ms"
"H3384b","Conj-w | V-Hifil-ConjPerf-1cs | 2ms"
"H3384b","V-Qal-Perf-3ms"
"H3399a","V-Qal-Perf-3ms"
"H3399b","V-Qal-Imperf-3ms | 1cs"
"H3422","Prep-b | Adj-msc"
"H3423","V-Hifil-Prtcpl-msc | 3mp"
"H3427","Prep-k | V-Qal-Inf"
"H3429","N-proper-ms"
"H3455","Conj-w | V-Hofal-ConsecImperf-3ms"
"H3465","Conj-w | Adj-ms"
"H3470a","N-proper-ms"
"H3470a","Conj-w | N-proper-ms"
"H3470b","N-proper-ms"
"H3470b","Conj-w | N-proper-ms"
"H3474","V-Qal-Imperf-3ms"
"H3499a","N-ms"
"H3499a","Conj-w, Prep-l | N-msc"
"H3499a","Conj-w | N-msc"
"H3499a","Conj-w | N-msc | 3ms"
"H3499a","N-msc"
"H3499a","Conj-w, Prep-b | N-msc"
"H3499a","Conj-w | N-msc | 3mp"
"H3499a","Prep-m | N-msc"
"H3499a","Conj-w, Prep-m | N-msc"
"H3499a","Prep-b | N-msc"
"H3499a","N-msc | 3mp"
"H3499b","Art | N-mp"
"H3499b","N-msc | 1cs"
"H3499b","N-ms"
"H3499b","N-mp"
"H3499b","N-msc | 3ms"
"H3499b","N-msc | 3mp"
"H3512a","V-Hifil-Inf"
"H3512a","Conj-w | V-Nifal-Prtcpl-msc"
"H3512a","Conj-w | V-Nifal-ConjPerf-3ms"
"H3520a","N-fs"
"H3520b","Art | N-fs"
"H3543a","Conj-w | V-Qal-ConsecImperf-3fp"
"H3543a","Conj-w | V-Qal-ConsecImperf-3fs"
"H3543a","Conj-w | V-Piel-ConjPerf-3fs"
"H3543a","V-Qal-InfAbs"
"H3543a","V-Qal-Imperf-3ms"
"H3543a","V-Qal-Perf-3fs"
"H3543a","V-Qal-Imperf-3fs"
"H3543b","V-Piel-Perf-3ms"
"H3559a","V-Nifal-Prtcpl-mp"
"H3559a","V-Nifal-Prtcpl-msc"
"H3559a","V-Hifil-Prtcpl-ms"
"H3559a","V-Nifal-Imperf-2ms"
"H3559a","V-Piel-Perf-3ms"
"H3559a","Conj-w | V-Piel-ConsecImperf-3mp"
"H3559a","Art | V-Hifil-Perf-3ms"
"H3559a","V-Hifil-Perf-3ms"
"H3559a","V-Nifal-Prtcpl-fs"
"H3559a","Conj-w | V-Piel-ConjImperf-3mp | 1cs"
"H3559a","V-Nifal-Imperf-3fs"
"H3559a","Prep-l | V-Hifil-Inf | 3fs"
"H3559a","Conj-w | V-Hifil-Imp-ms"
"H3559a","Art | V-Hifil-Prtcpl-ms"
"H3559a","V-Nifal-Imperf-3ms"
"H3559a","Conj-w | V-Piel-ConjPerf-1cs"
"H3559a","Conj-w | V-Hitpael-ConjImperf-3mp"
"H3559a","Conj-w | V-Hifil-ConsecImperf-3ms"
"H3559a","Conj-w | V-Piel-ConsecImperf-3ms | 1cp"
"H3559a","V-Nifal-Imperf-3mp"
"H3559a","Conj-w | V-Hifil-Imp-mp"
"H3559a","V-Hitpael-Imperf-2fs"
"H3559a","Conj-w | V-Nifal-Imp-mp"
"H3559a","V-Hifil-Perf-3ms | 3fs"
"H3559a","Conj-w, Prep-l | V-Hifil-Inf"
"H3559a","V-Hifil-InfAbs"
"H3559a","V-Nifal-Imp-ms"
"H3559a","V-Hifil-Imperf-3ms"
"H3559a","Conj-w | V-Nifal-ConsecImperf-3fs"
"H3559a","V-Piel-Imperf-3ms | 3fs"
"H3559a","V-Hifil-Imperf-2ms"
"H3559a","Conj-w | V-Piel-Imp-ms"
"H3559a","V-Hifil-Imperf-3fs"
"H3559a","Conj-w | V-Hifil-Inf"
"H3559a","V-Hifil-Perf-3ms | 1cs"
"H3559a","V-Hofal-Prtcpl-mp"
"H3559a","Conj-w | V-Piel-ConsecImperf-3ms | 2ms"
"H3559a","Conj-w | V-Nifal-ConjImperf-3mp"
"H3559a","V-Hifil-Perf-1cp"
"H3559a","Conj-w | V-Nifal-ConjImperf-3ms"
"H3559a","Prep-k | V-Hifil-Inf"
"H3559a","V-Piel-Perf-2ms | 3fs"
"H3559a","V-Nifal-Perf-3cp"
"H3559a","V-Piel-Imperf-3ms"
"H3559a","V-Hofal-Perf-3ms"
"H3559a","Prep-b | V-Hifil-Inf | 3ms"
"H3559a","Conj-w | V-Hifil-ConsecImperf-3mp"
"H3559a","V-Hifil-Inf | 3ms"
"H3559a","V-Hifil-Imperf-2ms | 3fs"
"H3559a","V-Piel-Perf-2ms"
"H3559a","Prep-l | V-Hifil-Inf"
"H3559a","V-Piel-Imp-ms | 3ms"
"H3559a","V-Piel-Perf-3cp"
"H3559a","V-Nifal-Prtcpl-ms"
"H3559a","V-Pual-Perf-3cp"
"H3559a","V-Hitpael-Imperf-3ms"
"H3559a","V-Hifil-Perf-3ms | 3ms"
"H3559a","Conj-w | V-Hitpael-ConjImperf-3fs"
"H3559a","V-Hifil-Imperf-1cs"
"H3559a","V-Hifil-Imperf.Cohort-1cs"
"H3559a","V-Nifal-Perf-3fs"
"H3559a","Conj-w | V-Piel-ConsecImperf-2ms"
"H3559a","V-Hifil-Perf-1cs"
"H3559a","Prep-b, Art | V-Hifil-Perf-3ms"
"H3559a","V-Hifil-Prtcpl-msc"
"H3559a","Conj-w | V-Hifil-ConjPerf-1cs"
"H3559a","Conj-w | V-Hofal-ConjPerf-3ms"
"H3559a","Conj-w | V-Piel-ConsecImperf-3ms | 3fs"
"H3559a","V-Hifil-Perf-3cp"
"H3559a","V-Hofal-Prtcpl-ms"
"H3559a","V-Piel-Imperf-2ms"
"H3559a","V-Piel-Perf-3ms | 3fs"
"H3559a","Conj-w | V-Hifil-ConjPerf-2ms"
"H3559a","V-Hifil-Imp-ms"
"H3559a","V-Hifil-Perf-2ms"
"H3559a","Conj-w | V-Piel-ConjPerf-3ms"
"H3559a","V-Piel-Imp-ms | 3fs"
"H3559a","V-Hifil-Imp-mp"
"H3559a","Conj-w | V-Piel-ConjImperf-2ms"
"H3559a","Conj-w | V-Hifil-ConjPerf-3cp"
"H3559b","N-ms"
"H3563a","Conj-w | N-fp"
"H3563a","Art | N-fs"
"H3563a","Conj-w | N-fsc | 1cs"
"H3563a","Conj-w, Prep-m | N-fsc | 3ms"
"H3563a","N-fsc | 1cs"
"H3563a","Conj-w | N-fsc"
"H3563a","N-fsc | 3fs"
"H3563a","N-fsc | 3mp"
"H3563a","N-fsc"
"H3563a","N-fs"
"H3563b","Art | N-ms"
"H3563b","Prep-k | N-msc"
"H3568a","Prep-b | N-proper-fs"
"H3568a","N-proper-fs"
"H3568a","Conj-w, Prep-m | N-proper-fs"
"H3568a","Conj-w | N-proper-ms"
"H3568a","N-proper-ms"
"H3568a","Prep-m | N-proper-fs"
"H3568b","N-proper-ms"
"H3571","Art | N-proper-fs"
"H3571","N-proper-fs"
"H3581a","Conj-w, Art | N-ms"
"H3581b","N-msc | 2mp"
"H3581b","Prep-b | N-ms"
"H3581b","Prep-b | N-msc"
"H3581b","Prep-l | N-ms"
"H3581b","Conj-w | N-ms"
"H3581b","Prep-b | N-msc | 3ms"
"H3581b","N-msc | 3fs"
"H3581b","N-ms"
"H3581b","N-msc | 2ms"
"H3581b","Prep-b | N-msc | 2ms"
"H3581b","N-msc | 1cs"
"H3581b","N-msc"
"H3581b","Prep-b, Art | N-ms"
"H3581b","Conj-w, Prep-m | N-msc | 2mp"
"H3581b","Prep-m | N-ms"
"H3581b","Prep-k | N-msc | 1cs"
"H3581b","N-msc | 3mp"
"H3581b","N-msc | 3ms"
"H3581b","Prep-k | N-msc | 3mp"
"H3581b","Prep-b | N-msc | 1cs"
"H3581b","Conj-w, Prep-k | N-msc | 1cs"
"H3588a","Conj-w | Conj"
"H3588a","Pro-r"
"H3588a",""
"H3588a","Prep"
"H3588a","Conj"
"H3588b","Conj"
"H3588c","Conj"
"H3635a","V-Pual-Perf-3mp"
"H3635a","V-Hifil-Perf-3mp"
"H3635a","Conj-w | V-Hifil-ConjPerf-3mp"
"H3635a","Conj-w | V-Hifil-ConjPerf-3ms | 3ms"
"H3635a","Prep-l | V-Hifil-Inf"
"H3635b","V-Hitpael-Imperf-3mp"
"H3641a","Conj-w | N-proper-fs"
"H3641b","N-proper-fs"
"H3651","Conj-w | Prep"
"H3651a","Adj-ms"
"H3651a","Adj-mp"
"H3651a","Adv"
"H3651b","Adv"
"H3651c","Prep"
"H3651c","Conj-w | N-ms"
"H3651c","Adj-ms"
"H3651c","Conj-w | Prep"
"H3651c","Conj-w, Prep-b | Adv"
"H3651c","Adv"
"H3651c","Conj-w | Adv"
"H3653","N-msc"
"H3654","Adv"
"H3667a","N-proper-ms"
"H3667a","Conj-w | N-proper-ms"
"H3667b","N-mpc | 3fs"
"H3667b","N-ms"
"H3667b","N-proper-ms"
"H3669a","Prep-b, Art | N-proper-ms"
"H3669a","Art | N-proper-ms"
"H3669a","Prep-l, Art | N-proper-ms"
"H3669a","Art | N-proper-mp"
"H3669a","N-proper-mp"
"H3669a","Art | N-proper-fs"
"H3669a","Conj-w, Art | N-proper-ms"
"H3669a","N-proper-ms"
"H3669b","Prep-l, Art | N-proper-ms"
"H3669b","N-proper-ms"
"H3708a","Prep-b | N-ms"
"H3708a","Conj-w | N-msc | 1cs"
"H3708a","N-msc"
"H3708a","Art | N-mp"
"H3708a","N-ms"
"H3708a","Prep-b | N-msc | 3ms"
"H3708a","Conj-w | N-msc"
"H3708a","N-msc | 2ms"
"H3708a","N-msc | 3ms"
"H3708a","Prep-m | N-ms"
"H3708a","Conj-w | N-ms"
"H3708a","Art | N-ms"
"H3708a","Prep-m | N-msc"
"H3708b","N-ms"
"H3708b","Prep-m | N-ms"
"H3708b","N-msc | 1cs"
"H3708b","N-msc | 2ms"
"H3713a","Conj-w | N-ms"
"H3713a","Conj-w, Prep-l | N-mpc"
"H3713a","N-mpc"
"H3713a","Prep-l | N-ms"
"H3713a","Conj-w | N-mpc"
"H3713b","N-ms"
"H3713b","Prep-k, Art | N-ms"
"H3713b","Conj-w | N-msc"
"H3715a","N-mpc | 3fs"
"H3715a","Conj-w, Prep-k, Art | N-ms"
"H3715a","N-msc"
"H3715a","N-ms"
"H3715a","N-mp"
"H3715a","Prep-k, Art | N-ms"
"H3715a","Art | N-mp"
"H3715a","Prep-k | N-ms"
"H3715a","Conj-w | N-mpc | 2fs"
"H3715a","Prep-k, Art | N-mp"
"H3715a","Conj-w, Art | N-ms"
"H3715a","Conj-w | N-ms"
"H3715a","Prep-m | N-mp"
"H3715a","Conj-w, Prep-k | N-ms"
"H3715a","Prep-l, Art | N-mp"
"H3715b","Prep-b, Art | N-mp"
"H3722a","V-Piel-Imp-ms"
"H3722a","V-Pual-Imperf-3fs"
"H3722a","V-Piel-Imperf-2ms"
"H3722a","V-Pual-Imperf-3ms"
"H3722a","V-Piel-Imperf-2ms | 3mp"
"H3722a","V-Piel-Imperf.Cohort-1cs"
"H3722a","Prep-b | V-Piel-Inf | 2ms"
"H3722a","V-Piel-Inf | 3fs"
"H3722a","Conj-w | V-Pual-ConjPerf-3ms"
"H3722a","Conj-w | V-Piel-ConjPerf-3ms"
"H3722a","V-Piel-Imperf-3ms"
"H3722a","Conj-w | V-Piel-ConsecImperf-3ms"
"H3722a","V-Piel-Imperf-3ms | 3fse"
"H3722a","Conj-w, Prep-l | V-Piel-Inf"
"H3722a","Prep-b | V-Piel-Inf | 1cs"
"H3722a","Prep-m | V-Piel-Inf"
"H3722a","Conj-w | V-Piel-Imp-ms"
"H3722a","V-Pual-Perf-3ms"
"H3722a","Prep-l | V-Piel-Inf"
"H3722a","Conj-w | V-Piel-ConjPerf-2mp"
"H3722a","Conj-w | V-Nithpael-ConjPerf-3ms"
"H3722a","Conj-w | V-Piel-ConjPerf-2ms | 3ms"
"H3722a","V-Hitpael-Imperf-3ms"
"H3722a","V-Piel-Imperf-3mp"
"H3722a","V-Piel-Imperf-1cs"
"H3722a","Art | N-mp"
"H3722b","Conj-w | V-Qal-ConjPerf-2ms"
"H3724a","N-msc"
"H3724a","N-ms"
"H3724a","N-msc | 2ms"
"H3724a","N-msc | 3ms"
"H3724b","Prep-b, Art | N-ms"
"H3724c","Art | N-ms"
"H3724c","N-mp"
"H3724d","N-msc"
"H3733a","Prep-b | N-msc"
"H3733b","N-mp"
"H3733b","N-msc"
"H3733c","Prep-k | N-mp"
"H3733c","Prep-b | N-mp"
"H3733c","N-mp"
"H3733c","Art | N-mp"
"H3733c","N-ms"
"H3734a","N-mp"
"H3734a","N-msc"
"H3734a","Art | N-ms"
"H3734b","N-mp"
"H3738a","Prep-k, Art | N-ms"
"H3738b","V-Qal-Perf-3ms"
"H3738b","V-Qal-Imperf-3mp"
"H3738b","V-Nifal-Imperf-3ms"
"H3738b","Conj-w | V-Qal-ConsecImperf-3mp"
"H3738b","Conj-w | V-Qal-ConjImperf-2mp"
"H3738b","V-Qal-Perf-2ms"
"H3738b","V-Qal-Perf-1cs"
"H3738b","V-Qal-Imperf-3ms"
"H3738b","V-Qal-Perf-3cp | 3fs"
"H3738b","V-Qal-Perf-3cp"
"H3738b","V-Qal-Prtcpl-ms"
"H3739a","Conj-w | V-Qal-ConsecImperf-1cs | 3fs"
"H3739a","V-Qal-Imperf-2mp"
"H3739b","Conj-w | V-Qal-ConsecImperf-3ms"
"H3808","Conj-w | Adv"
"H3808","Prep"
"H3808",""
"H3814","Prep-b, Art | N-ms"
"H3820a","N-msc | 2fs"
"H3820a","Prep-m | N-msc | 3fp"
"H3820a","Prep-m | N-msc | 2ms"
"H3820a","Prep-b | N-msc | 2ms"
"H3820a","Conj-w, Prep-m | N-msc | 3mp"
"H3820a","Conj-w | N-msc"
"H3820a","N-msc | 3mp"
"H3820a","Conj-w | N-msc | 3mp"
"H3820a","Prep-b | N-ms"
"H3820a","Prep-k | N-msc"
"H3820a","N-msc | 2mp"
"H3820a","N-msc | 3ms"
"H3820a","Conj-w | N-ms"
"H3820a","N-msc | 1cs"
"H3820a","N-msc | 3fs"
"H3820a","Conj-w, Prep-b | N-msc"
"H3820a","Prep-b | N-msc | 3fs"
"H3820a","Conj-w | N-msc | 3ms"
"H3820a","Conj-w, Prep-k | N-msc | 2ms"
"H3820a","N-msc | 3fp"
"H3820a","Prep-b | N-msc | 1cs"
"H3820a","Prep-m | N-msc | 3ms"
"H3820a","Prep-k | N-msc | 3ms"
"H3820a","Prep-b | N-msc | 3mp"
"H3820a","Prep-k | N-msc | 1cs"
"H3820a","Prep-b | N-msc | 3ms"
"H3820a","Prep-b | N-msc | 2fs"
"H3820a","Conj-w | N-msc | 1cs"
"H3820a","N-msc | 1cp"
"H3820a","Art | N-ms"
"H3820a","Prep-m | N-msc | 1cs"
"H3820a","N-msc | 2ms"
"H3820a","Conj-w | N-msc | 2ms"
"H3820a","Prep-b | N-msc"
"H3820a","N-ms"
"H3820a","N-mpc | 3mp"
"H3820a","N-msc"
"H3820a","Prep-m | N-msc | 3mp"
"H3820a","Conj-w, Prep-b | N-ms"
"H3820a","Prep-m | N-ms"
"H3820b","N-proper-fs"
"H3823a","V-Piel-Perf-2fs | 1cs"
"H3823a","V-Nifal-Imperf-3ms"
"H3823b","Conj-w | V-Piel-ConjImperf-3fs"
"H3823b","Conj-w | V-Piel-ConsecImperf-3fs"
"H3833a","N-mp"
"H3833a","Prep-l | N-fpc | 3ms"
"H3833b","N-fs"
"H3833c","Prep-k, Art | N-ms"
"H3833c","Prep-l | N-ms"
"H3833c","N-ms"
"H3833c","Conj-w, Prep-k | N-ms"
"H3833c","Prep-k | N-ms"
"H3835a","Conj-w, Prep-l | V-Hifil-Inf"
"H3835a","Conj-w | V-Hitpael-ConjImperf-3mp"
"H3835a","V-Hifil-Imperf-3mp"
"H3835a","V-Hifil-Imperf-1cs"
"H3835a","V-Hifil-Perf-3cp"
"H3835b","V-Qal-Imperf.Cohort-1cp"
"H3835b","Prep-l | V-Qal-Inf"
"H3837a","N-proper-ms"
"H3837a","Conj-w | N-proper-ms"
"H3837a","Conj-w, Prep-l | N-proper-ms"
"H3837a","Prep-b | N-proper-ms"
"H3837a","Prep-l | N-proper-ms"
"H3837b","Conj-w | N-proper-fs"
"H3856a","Conj-w | V-Qal-ConsecImperf-3fs"
"H3856b","Prep-k | V-Hitpael-Prtcpl-ms"
"H3863",""
"H3867a","Conj-w | V-Nifal-ConjImperf-3mp"
"H3867a","Conj-w | V-Nifal-ConjPerf-3cp"
"H3867a","Conj-w | V-Nifal-ConjPerf-3ms"
"H3867a","V-Nifal-Imperf-3ms"
"H3867a","V-Nifal-Perf-3ms"
"H3867a","V-Qal-Imperf-3ms | 3mse"
"H3867a","Art | V-Nifal-Prtcpl-mp"
"H3867a","Art | V-Nifal-Perf-3ms"
"H3867b","V-Qal-Prtcpl-ms"
"H3867b","Prep-k, Art | V-Qal-Prtcpl-ms"
"H3867b","Conj-w | V-Hifil-Prtcpl-ms"
"H3867b","V-Hifil-Imperf-2ms | 3mse"
"H3867b","Conj-w | V-Hifil-ConjPerf-2ms"
"H3867b","V-Hifil-Prtcpl-ms"
"H3867b","V-Hifil-Imperf-2ms"
"H3867b","V-Qal-Imperf-2ms"
"H3867b","V-Hifil-Imperf-3ms | 2ms"
"H3867b","Prep-k, Art | V-Hifil-Prtcpl-ms"
"H3867b","V-Hifil-Prtcpl-msc"
"H3867b","V-Qal-Perf-1cp"
"H3885a","V-Hitpael-Imperf-3ms"
"H3885a","Conj-w | V-Qal-ConsecImperf-3mp"
"H3885a","Conj-w | V-Qal-Imp-mp"
"H3885a","V-Qal-Imperf-3mp"
"H3885a","V-Qal-Perf-3ms"
"H3885a","Conj-w | V-Qal-Imp-ms"
"H3885a","V-Qal-Imperf-3fs"
"H3885a","Conj-w | V-Qal-ConsecImperf-3ms"
"H3885a","V-Qal-Imp-ms"
"H3885a","V-Qal-Imperf-1cs"
"H3885a","V-Qal-Imp-fs"
"H3885a","V-Qal-Imperf-2fs"
"H3885a","V-Qal-Imperf-3ms"
"H3885a","V-Qal-Imperf.Cohort-1cp"
"H3885a","V-Qal-Imperf.Jus-2ms"
"H3885a","V-Qal-Prtcpl-mp"
"H3885a","V-Qal-Imp-mp"
"H3885a","Conj-w | V-Hitpael-ConjImperf-3ms"
"H3885a","V-Qal-Imperf-2mp"
"H3885a","Conj-w | V-Qal-ConjPerf-3fs"
"H3885a","Conj-w | V-Qal-ConjPerf-3ms"
"H3885a","V-Qal-Imperf-2ms"
"H3885a","Conj-w | V-Qal-ConjImperf.h-1cp"
"H3885a","V-Qal-Imperf.h-1cs"
"H3885a","V-Qal-Imperf-1cp"
"H3885a","V-Qal-Imperf.Jus-3fs"
"H3885a","Conj-w | V-Qal-ConjPerf-1cp"
"H3885a","Prep-l | V-Qal-Inf"
"H3885b","Conj-w | V-Hifil-ConsecImperf-3ms"
"H3885b","Conj-w | V-Hifil-ConsecImperf-3mp"
"H3885b","Conj-w | V-Qal-ConsecImperf-3mp"
"H3885b","Conj-w | V-Nifal-ConsecImperf-3mp"
"H3885b","V-Nifal-Imperf-2mp"
"H3885b","V-Hifil-Imperf-2mp"
"H3885b","V-Hifil-Prtcpl-mp"
"H3885b","V-Hifil-Perf-2mp"
"H3886a","Conj-w | V-Qal-ConjPerf-3cp"
"H3886b","V-Qal-Perf-3cp"
"H3898a","V-Nifal-Prtcpl-ms"
"H3898a","Prep-l | V-Nifal-Inf"
"H3898a","Art | V-Nifal-Prtcpl-mp"
"H3898a","Conj-w, Prep-l | V-Nifal-Inf"
"H3898a","V-Qal-Prtcpl-mpc | 1cs"
"H3898a","V-Nifal-Imperf-2mp | Pn"
"H3898a","Conj-w | V-Nifal-ConsecImperf-3mp"
"H3898a","V-Nifal-Perf-3cp"
"H3898a","V-Nifal-InfAbs"
"H3898a","V-Qal-Prtcpl-ms"
"H3898a","V-Nifal-Imperf-3fs"
"H3898a","Conj-w | V-Nifal-ConsecImperf-3mp | 1cs"
"H3898a","V-Nifal-Inf | 3ms"
"H3898a","V-Nifal-Prtcpl-mp"
"H3898a","Conj-w | V-Nifal-ConjPerf-2ms"
"H3898a","Conj-w | V-Nifal-Imp-ms"
"H3898a","Prep-b | V-Nifal-Inf | 3ms"
"H3898a","Conj-w | V-Nifal-ConjPerf-3ms"
"H3898a","V-Qal-Prtcpl-mp"
"H3898a","Conj-w | V-Nifal-Imp-mp"
"H3898a","Conj-w | V-Nifal-ConjPerf-2mp"
"H3898a","V-Nifal-Perf-3ms"
"H3898a","Conj-w | V-Nifal-ConjImperf.Cohort-1cp"
"H3898a","V-Nifal-Imperf-2mp"
"H3898a","Conj-w | V-Nifal-ConjPerf-1cs"
"H3898a","V-Nifal-Imp-ms"
"H3898a","V-Nifal-Perf-1cs"
"H3898a","Art | V-Nifal-Prtcpl-ms"
"H3898a","V-Nifal-Imperf-3ms"
"H3898a","Conj-w | V-Nifal-ConjPerf-3cp"
"H3898a","V-Nifal-Imperf-1cp"
"H3898a","Conj-w | V-Nifal-ConsecImperf-3ms"
"H3898a","Conj-w | V-Nifal-ConjPerf-1cp"
"H3898a","V-Qal-Imp-ms"
"H3898b","Conj-w | V-Qal-QalPassPrtcpl-mpc"
"H3898b","Prep-l | V-Qal-Inf"
"H3898b","V-Qal-Imperf-1cs"
"H3898b","V-Qal-Perf-3cp"
"H3898b","V-Qal-Imperf-2ms"
"H3898b","V-Qal-Imp-mp"
"H3919a","N-proper-fs | 3fs"
"H3919a","N-proper-fs"
"H3919b","N-proper-ms"
"H3919c","N-proper-fs"
"H3933","Conj-w, Prep | N-msc"
"H3942","Prep-l | N-msc | 1cs"
"H3947",""
"H3966","V-Qal-Imperf-3ms"
"H3971a","N-ms"
"H3971b","Conj-w | N-ms"
"H3971b","N-msc | 3mp"
"H3971b","Prep-m | N-ms"
"H3971b","N-msc | 3ms"
"H3971b","N-ms"
"H3988a","V-Qal-Perf-2ms | 1cp"
"H3988a","V-Qal-InfAbs"
"H3988a","V-Qal-Perf-1cs | 3ms"
"H3988a","V-Qal-Imperf-3ms | 3mp"
"H3988a","V-Qal-Perf-1cs | 2ms"
"H3988a","Conj-w | V-Qal-ConjPerf-1cs"
"H3988a","V-Qal-Perf-3ms | 3mp"
"H3988a","V-Qal-Imperf-1cs"
"H3988a","Conj-w | V-Qal-ConsecImperf-3ms"
"H3988a","V-Qal-Perf-3ms"
"H3988a","V-Qal-Imperf-3mp | Pn"
"H3988a","V-Nifal-Prtcpl-ms"
