"id","new_id"
"2403002409","H6965b-108"
"2403002411","H3820a-012"
"2403100113","H5971a-058"
"2403100206","H4057b-014"
"2403100207","H5971a-001"
"2403100211","H7280b-002"
"2403100308","H5921a-006"
"2403100309","H3651c-006"
"2403100311","H2617a-017"
"2403100407","H5710b-002"
"2403100508","H2490c-031"
"2403100601","H3588a-005"
"2403100608","H6965b-016"
"2403100701","H3588a-005"
"2403100705","H7442b-013"
"2403100708","H6670a-001"
"2403100709","H7218a-046"
"2403100710","H1471a-022"
"2403100712","H1984b-027"
"2403100717","H5971a-039"
"2403100801","H2009-005"
"2403100812","H2030a-004"
"2403100814","H3162b-002"
"2403100816","H1419a-025"
"2403100905","H3212-005"
"2403100907","H5158a-011"
"2403100914","H3588a-005"
"2403101004","H1471a-004"
"2403101013","H7462b-028"
"2403101101","H3588a-005"
"2403101106","H1350a-043"
"2403101109","H4480a-006"
"2403101202","H7442b-027"
"2403101205","H5102a-002"
"2403101209","H5921a-006"
"2403101211","H5921a-015"
"2403101213","H5921a-015"
"2403101215","H5921a-015"
"2403101216","H1121a-030"
"2403101301","H0227a-001"
"2403101307","H3162b-002"
"2403101405","H5971a-035"
"2403101406","H0853-048"
"2403101504","H6963a-038"
"2403101512","H5921a-006"
"2403101513","H1121a-064"
"2403101516","H5921a-006"
"2403101517","H1121a-064"
"2403101518","H3588a-005"
"2403101605","H6963a-030"
"2403101607","H5869a-050"
"2403101609","H3588a-005"
"2403101702","H8615b-010"
"2403101707","H1121a-079"
"2403101812","H3588a-005"
"2403101813","H0859a-004"
"2403101901","H3588a-005"
"2403101902","H0310a-024"
"2403101905","H0310a-001"
"2403101907","H5606a-008"
"2403101908","H5921a-006"
"2403101913","H3588a-005"
"2403101916","H5271a-010"
"2403102001","H1121a-085"
"2403102005","H0518a-003"
"2403102008","H3588a-005"
"2403102015","H5921a-006"
"2403102016","H3651c-006"
"2403102104","H7760a-103"
"2403102108","H3820a-001"
"2403102118","H5892b-056"
"2403102206","H3588a-005"
"2403102207","H1254a-006"
"2403102304","H6635b-002"
"2403102314","H5892b-048"
"2403102320","H5116a-013"
"2403102405","H5892b-001"
"2403102406","H3162b-002"
"2403102501","H3588a-005"
"2403102601","H5921a-006"
"2403102708","H1004b-064"
"2403102711","H1004b-064"
"2403102802","H0834d-003"
"2403102804","H5921a-027"
"2403102809","H7489a-015"
"2403102810","H3651c-006"
"2403102812","H5921a-027"
"2403102910","H1121a-079"
"2403103001","H3588b-001"
"2403103002","H0518b-002"
"2403103108","H1004b-064"
"2403103111","H1004b-064"
"2403103203","H0834a-003"
"2403103213","H0834a-003"
"2403103215","H6565a-002"
"2403103301","H3588a-005"
"2403103304","H0834a-003"
"2403103307","H1004b-064"
"2403103309","H0310a-024"
"2403103318","H5921a-015"
"2403103319","H3820a-007"
"2403103327","H5971a-058"
"2403103414","H3588a-005"
"2403103418","H6996a-015"
"2403103420","H1419a-013"
"2403103423","H3588a-005"
"2403103426","H2403b-001"
"2403103513","H7280a-003"
"2403103518","H6635b-002"
"2403103601","H0518a-003"
"2403103611","H7673a-010"
"2403103613","H1471a-030"
"2403103704","H0518a-003"
"2403103714","H3988a-008"
"2403103718","H5921a-006"
"2403103720","H0834a-003"
"2403103721","H6213a-063"
"2403103807","H5892b-039"
"2403103905","H4060a-002"
"2403103907","H5921a-006"
"2403104009","H5158a-016"
"2403104014","H5483b-015"
"2403200102","H0834a-003"
"2403200106","H0854-023"
"2403200201","H0227a-002"
"2403200205","H6696a-010"
"2403200206","H5921a-006"
"2403200212","H2691a-008"
"2403200214","H0834a-003"
"2403200215","H1004b-064"
"2403200301","H0834a-003"
"2403200308","H0859a-004"
"2403200314","H2009-005"
"2403200317","H5892b-039"
"2403200408","H3588a-005"
"2403200416","H5973a-007"
"2403200418","H5869a-027"
"2403200420","H5869a-059"
"2403200502","H3212-051"
"2403200508","H6485a-085"
"2403200512","H3588a-005"
"2403200513","H3898a-024"
"2403200517","H6743b-021"
"2403200703","H1121a-073"
"2403200712","H7704b-036"
"2403200713","H0834a-003"
"2403200715","H3588a-005"
"2403200804","H1121a-073"
"2403200809","H2691a-024"
"2403200816","H7704b-036"
"2403200817","H0834a-003"
"2403200819","H0834a-003"
"2403200822","H3588a-005"
"2403200831","H3588a-005"
"2403200903","H7704b-007"
"2403200904","H0854-023"
"2403200906","H1121a-073"
"2403200908","H0834a-003"
"2403201002","H5612a-002"
"2403201004","H5749b-002"
"2403201103","H5612a-003"
"2403201203","H5612a-009"
"2403201207","H1121a-073"
"2403201209","H1121a-073"
"2403201211","H5869a-008"
"2403201214","H5869a-057"
"2403201217","H5612a-013"
"2403201219","H5869a-008"
"2403201223","H2691a-008"
"2403201304","H5869a-017"
"2403201404","H6635b-002"
"2403201409","H5612a-008"
"2403201412","H5612a-003"
"2403201418","H5612a-003"
"2403201427","H7227a-009"
"2403201501","H3588a-005"
"2403201505","H6635b-002"
"2403201510","H1004b-046"
"2403201511","H7704b-031"
"2403201604","H0310a-024"
"2403201607","H5612a-003"
"2403201611","H1121a-073"
"2403201703","H3069-001"
"2403201705","H0859a-004"
"2403201706","H6213a-036"
"2403201711","H3581b-010"
"2403201712","H1419a-015"
"2403201717","H4480a-003"
"2403201801","H6213a-137"
"2403201802","H2617a-017"
"2403201804","H7999a-029"
"2403201809","H1121a-022"
"2403201810","H0310a-009"
"2403201812","H1419a-015"
"2403201815","H6635b-002"
"2403201901","H1419a-018"
"2403201903","H7227a-006"
"2403201905","H0834a-003"
"2403201906","H5869a-066"
"2403201908","H5921a-006"
"2403201911","H1121a-030"
"2403202001","H0834a-003"
"2403202002","H7760a-101"
"2403202012","H6213a-145"
"2403202103","H5971a-039"
"2403202114","H4172a-001"
"2403202115","H1419a-025"
"2403202206","H0834a-003"
"2403202306","H6963a-049"
"2403202313","H0834a-003"
"2403202316","H6213a-068"
"2403202318","H6213a-063"
"2403202323","H7451c-036"
"2403202404","H5892b-039"
"2403202406","H5892b-041"
"2403202410","H3898a-003"
"2403202411","H5921a-024"
"2403202416","H0834a-006"
"2403202419","H2009-013"
"2403202501","H0859a-005"
"2403202508","H7704b-007"
"2403202510","H5749b-007"
"2403202512","H5892b-041"
"2403202707","H4480a-007"
"2403202801","H3651c-006"
"2403202805","H2009-005"
"2403202808","H5892b-039"
"2403202903","H3898a-003"
"2403202904","H5921a-006"
"2403202905","H5892b-039"
"2403202909","H5892b-039"
"2403202913","H0853-054"
"2403202914","H1004b-036"
"2403202915","H0834a-003"
"2403202916","H6999a-021"
"2403202917","H5921a-006"
"2403202919","H1168a-004"
"2403202920","H5258a-001"
"2403203001","H3588a-005"
"2403203003","H1121a-030"
"2403203005","H1121a-046"
"2403203008","H6213a-099"
"2403203009","H7451a-013"
"2403203010","H5869a-045"
"2403203011","H5271b-001"
"2403203012","H3588a-005"
"2403203013","H1121a-030"
"2403203017","H0853-059"
"2403203101","H3588a-005"
"2403203102","H5921a-006"
"2403203104","H5921a-015"
"2403203108","H5892b-039"
"2403203110","H4480a-009"
"2403203112","H0834a-003"
"2403203119","H5921a-010"
"2403203201","H5921a-006"
"2403203203","H7451c-028"
"2403203204","H1121a-030"
"2403203206","H1121a-046"
"2403203208","H0834a-003"
"2403203209","H6213a-063"
"2403203401","H7760a-058"
"2403203403","H1004b-037"
"2403203404","H0834a-003"
"2403203407","H5921a-026"
"2403203408","H2930a-036"
"2403203504","H1168a-002"
"2403203505","H0834a-003"
"2403203507","H1121a-030"
"2403203509","H5674a-077"
"2403203511","H1121a-022"
"2403203515","H0834a-003"
"2403203520","H5921a-006"
"2403203521","H3820a-014"
"2403203522","H6213a-068"
"2403203602","H3651c-006"
"2403203609","H5892b-039"
"2403203611","H0834a-003"
"2403203612","H0859d-001"
"2403203701","H2009-005"
"2403203705","H0834a-003"
"2403203710","H7110a-009"
"2403203711","H1419a-025"
"2403203803","H5971a-058"
"2403203903","H3820a-037"
"2403203911","H2896b-009"
"2403203913","H1121a-089"
"2403203914","H0310a-009"
"2403204005","H0834a-003"
"2403204008","H0310a-015"
"2403204017","H5921a-021"
"2403204102","H5921a-027"
"2403204110","H3820a-014"
"2403204201","H3588a-005"
"2403204205","H0834d-003"
"2403204208","H5971a-060"
"2403204212","H7451c-036"
"2403204213","H1419a-008"
"2403204215","H3651c-006"
"2403204218","H5921a-027"
"2403204221","H2896c-007"
"2403204222","H0834a-003"
"2403204225","H5921a-027"
"2403204302","H7704b-007"
"2403204305","H0834a-003"
"2403204306","H0859d-001"
"2403204308","H8077a-006"
"2403204401","H7704b-026"
"2403204405","H5612a-002"
"2403204407","H5749b-015"
"2403204413","H5892b-038"
"2403204415","H5892b-038"
"2403204417","H5892b-038"
"2403204419","H5892b-038"
"2403204421","H3588a-005"
"2403300110","H2691a-008"
"2403300204","H6213a-059"
"2403300208","H3559a-012"
"2403300303","H6030b-030"
"2403300306","H1419a-011"
"2403300401","H3588a-005"
"2403300407","H5921a-006"
"2403300408","H1004b-049"
"2403300409","H5892b-039"
"2403300411","H5921a-015"
"2403300412","H1004b-049"
"2403300502","H3898a-002"
"2403300503","H0853-048"
"2403300509","H0834a-003"
"2403300513","H0834a-006"
"2403300516","H5892b-036"
"2403300518","H5921a-006"
"2403300520","H7451c-031"
"2403300601","H2009-005"
"2403300804","H0834a-003"
"2403300810","H5771-009"
"2403300811","H0834a-003"
"2403300814","H0834a-006"
"2403300908","H1471a-012"
"2403300910","H0834a-003"
"2403300914","H2896c-007"
"2403300915","H0834a-003"
"2403300917","H6213a-137"
"2403300921","H5921a-006"
"2403300923","H2896c-007"
"2403300924","H5921a-015"
"2403300927","H0834a-003"
"2403300929","H6213a-137"
"2403301008","H0834a-003"
"2403301009","H0859d-001"
"2403301011","H2720b-003"
"2403301017","H5892b-037"
"2403301101","H6963a-031"
"2403301103","H6963a-016"
"2403301105","H6963a-031"
"2403301107","H6963a-016"
"2403301109","H6963a-031"
"2403301114","H6635b-002"
"2403301115","H3588a-005"
"2403301116","H2896a-003"
"2403301118","H3588a-005"
"2403301120","H2617a-016"
"2403301123","H1004b-064"
"2403301125","H3588a-005"
"2403301204","H6635b-002"
"2403301209","H2720b-002"
"2403301215","H5892b-001"
"2403301216","H5116a-013"
"2403301217","H7462b-048"
"2403301301","H5892b-037"
"2403301303","H5892b-037"
"2403301305","H5892b-038"
"2403301311","H5892b-038"
"2403301314","H5674a-016"
"2403301316","H5921a-006"
"2403301406","H6965b-013"
"2403301409","H2896a-027"
"2403301410","H0834a-003"
"2403301413","H1004b-064"
"2403301415","H5921a-015"
"2403301416","H1004b-064"
"2403301509","H6213a-033"
"2403301609","H0834a-003"
"2403301701","H3588a-005"
"2403301710","H5921a-006"
"2403301712","H1004b-064"
"2403301808","H5930a-024"
"2403301809","H6999a-028"
"2403301811","H6213a-058"
"2403302004","H0518a-003"
"2403302005","H6565a-013"
"2403302103","H6565a-004"
"2403302109","H1121a-065"
"2403302110","H4427a-016"
"2403302111","H5921a-006"
"2403302201","H0834a-003"
"2403302203","H5608a-019"
"2403302204","H6635a-023"
"2403302210","H3651c-006"
"2403302211","H7235a-022"
"2403302404","H5971a-060"
"2403302410","H0834a-003"
"2403302414","H3988a-021"
"2403302416","H5971a-062"
"2403302420","H1471a-030"
"2403302504","H0518a-003"
"2403302513","H7760a-048"
"2403302606","H3988a-008"
"2403302615","H3588a-005"
"2403400102","H0834a-003"
"2403400106","H0854-023"
"2403400119","H5971a-055"
"2403400120","H3898a-014"
"2403400121","H5921a-006"
"2403400123","H5921a-015"
"2403400125","H5892b-059"
"2403400217","H2009-005"
"2403400220","H5892b-039"
"2403400301","H0859a-005"
"2403400305","H3588a-005"
"2403400310","H5869a-014"
"2403400312","H5869a-056"
"2403400411","H5921a-018"
"2403400507","H0834a-003"
"2403400510","H3651c-006"
"2403400517","H3588a-005"
"2403400704","H3898a-014"
"2403400705","H5921a-006"
"2403400707","H5921a-015"
"2403400709","H5892b-052"
"2403400716","H3588a-005"
"2403400719","H5892b-037"
"2403400721","H5892b-052"
"2403400802","H0834a-003"
"2403400806","H0854-023"
"2403400807","H3068-001"
"2403400808","H0310a-024"
"2403400815","H5971a-060"
"2403400816","H0834a-003"
"2403401005","H5971a-060"
"2403401006","H0834a-003"
"2403401102","H0310a-024"
"2403401103","H3651c-006"
"2403401109","H0834a-003"
"2403401206","H0854-023"
"2403401316","H1004b-016"
"2403401409","H0834a-003"
"2403401417","H5973b-001"
"2403401502","H0859d-001"
"2403401504","H6213a-055"
"2403401507","H5869a-045"
"2403401515","H1004b-037"
"2403401516","H0834a-003"
"2403401519","H5921a-026"
"2403401602","H2490c-036"
"2403401612","H0834a-003"
"2403401701","H3651c-006"
"2403401705","H0859d-001"
"2403401715","H2009-005"
"2403401804","H5674a-051"
"2403401807","H0834a-003"
"2403401809","H6965b-113"
"2403401813","H0834a-003"
"2403401817","H0834a-003"
"2403401820","H5674a-046"
"2403401908","H5971a-001"
"2403401910","H5674a-051"
"2403402118","H5921a-004"
"2403402201","H2009-005"
"2403402207","H5892b-039"
"2403402209","H3898a-030"
"2403402210","H5921a-024"
"2403402215","H5892b-052"
"2403402218","H8077a-006"
"2403500102","H0834a-003"
"2403500106","H0854-023"
"2403500110","H1121a-073"
"2403500203","H1004b-064"
"2403500204","H7397a-001"
"2403500208","H1004b-064"
"2403500304","H1121a-073"
"2403500306","H1121a-073"
"2403500312","H1121a-023"
"2403500315","H1004b-064"
"2403500316","H7397a-001"
"2403500403","H1004b-064"
"2403500407","H1121a-030"
"2403500409","H1121a-073"
"2403500413","H0834a-003"
"2403500417","H0834a-003"
"2403500421","H1121a-073"
"2403500424","H5592b-006"
"2403500503","H1121a-030"
"2403500504","H1004b-064"
"2403500505","H7397a-001"
"2403500509","H3563a-001"
"2403500605","H3588a-005"
"2403500607","H1121a-073"
"2403500611","H5921a-033"
"2403500616","H0859d-001"
"2403500617","H1121a-040"
"2403500701","H1004b-079"
"2403500713","H3588a-005"
"2403500721","H7227a-009"
"2403500722","H5921a-006"
"2403500725","H0834a-003"
"2403500726","H0859d-001"
"2403500727","H1481a-017"
"2403500802","H6963a-004"
"2403500804","H1121a-073"
"2403500808","H0834a-003"
"2403500817","H1121a-095"
"2403500903","H1004b-046"
"2403500906","H7704b-003"
"2403501004","H6213a-069"
"2403501006","H0834a-003"
"2403501303","H3068-001"
"2403501304","H6635b-002"
"2403501320","H3068-001"
"2403501401","H6965b-021"
"2403501405","H1121a-073"
"2403501407","H0834a-003"
"2403501410","H1121a-023"
"2403501419","H3588a-005"
"2403501514","H7451a-005"
"2403501518","H3212-018"
"2403501519","H0310a-024"
"2403501526","H0834a-003"
"2403501601","H3588a-005"
"2403501602","H6965b-113"
"2403501603","H1121a-030"
"2403501605","H1121a-073"
"2403501610","H0834a-003"
"2403501612","H5971a-036"
"2403501701","H3651c-006"
"2403501706","H6635b-002"
"2403501709","H2009-005"
"2403501719","H7451c-036"
"2403501720","H0834a-003"
"2403501722","H5921a-027"
"2403501731","H6030b-041"
"2403501801","H1004b-076"
"2403501802","H7397a-001"
"2403501808","H6635b-002"
"2403501812","H0834a-003"
"2403501814","H5921a-006"
"2403501822","H6213a-055"
"2403501824","H0834a-003"
"2403501901","H3651c-006"
"2403501905","H6635b-002"
"2403501912","H1121a-073"
"2403600105","H1121a-073"
"2403600114","H0854-023"
"2403600204","H5612a-005"
"2403600210","H0834a-003"
"2403600213","H5921a-006"
"2403600215","H5921a-015"
"2403600217","H5921a-015"
"2403600219","H1471a-022"
"2403600303","H1004b-064"
"2403600307","H7451c-036"
"2403600308","H0834a-003"
"2403600311","H6213a-068"
"2403600317","H7451a-005"
"2403600320","H2403b-001"
"2403600405","H1121a-073"
"2403600415","H0834a-003"
"2403600418","H5921a-006"
"2403600420","H5612a-005"
"2403600511","H1004b-064"
"2403600602","H0859a-004"
"2403600605","H0834a-003"
"2403600612","H5971a-060"
"2403600613","H1004b-064"
"2403600622","H5892b-045"
"2403600705","H3068-001"
"2403600709","H7451a-005"
"2403600710","H3588a-005"
"2403600711","H1419a-025"
"2403600714","H0834a-003"
"2403600716","H3068-001"
"2403600718","H5971a-060"
"2403600801","H6213a-010"
"2403600803","H1121a-073"
"2403600806","H0834a-003"
"2403600811","H5612a-002"
"2403600814","H1004b-064"
"2403600905","H1121a-073"
"2403600916","H5971a-060"
"2403600919","H5971a-060"
"2403600921","H5892b-028"
"2403601003","H5612a-002"
"2403601007","H1004b-064"
"2403601011","H1121a-073"
"2403601012","H8227b-001"
"2403601013","H5608b-003"
"2403601014","H2691a-020"
"2403601015","H5945a-004"
"2403601018","H1004b-064"
"2403601023","H5971a-060"
"2403601103","H1121a-073"
"2403601105","H1121a-073"
"2403601106","H8227b-001"
"2403601111","H5921a-010"
"2403601112","H5612a-009"
"2403601202","H1004b-064"
"2403601204","H5921a-006"
"2403601206","H5608b-003"
"2403601213","H5608b-003"
"2403601215","H1121a-073"
"2403601218","H1121a-073"
"2403601221","H1121a-073"
"2403601222","H8227b-001"
"2403601224","H1121a-073"
"2403601225","H2608a-003"
"2403601307","H0834a-003"
"2403601311","H5612a-002"
"2403601313","H5971a-060"
"2403601408","H1121a-073"
"2403601410","H1121a-073"
"2403601412","H1121a-073"
"2403601416","H0834a-003"
"2403601420","H5971a-060"
"2403601423","H3212-038"
"2403601426","H1121a-073"
"2403601708","H0349a-001"
"2403601813","H5921a-006"
"2403601814","H5612a-009"
"2403601905","H3212-085"
"2403601907","H0859a-004"
"2403601913","H0859d-001"
"2403602004","H2691a-027"
"2403602007","H6485a-021"
"2403602010","H5608b-003"
"2403602111","H5608b-003"
"2403602120","H5921a-010"
"2403602203","H1004b-064"
"2403602210","H1197a-032"
"2403602305","H1817c-020"
"2403602309","H5608b-003"
"2403602313","H0834a-003"
"2403602320","H5921a-006"
"2403602322","H0834a-003"
"2403602323","H5921a-006"
"2403602406","H0899b-033"
"2403602605","H1121a-073"
"2403602609","H1121a-073"
"2403602613","H1121a-073"
"2403602618","H5608b-003"
"2403602706","H0310a-024"
"2403602713","H0834a-003"
"2403602807","H5921a-024"
"2403602812","H0834a-003"
"2403602814","H5921a-006"
"2403602817","H0834a-003"
"2403602901","H5921a-015"
"2403602909","H0859a-004"
"2403602917","H5921a-024"
"2403602927","H7673a-028"
"2403602928","H4480a-001"
"2403603001","H3651c-006"
"2403603005","H5921a-006"
"2403603013","H5921a-006"
"2403603019","H2721a-002"
"2403603101","H6485a-033"
"2403603102","H5921a-026"
"2403603103","H5921a-015"
"2403603105","H5921a-015"
"2403603110","H5921a-027"
"2403603111","H5921a-015"
"2403603119","H7451c-036"
"2403603120","H0834a-003"
"2403603208","H1121a-073"
"2403603210","H5608b-003"
"2403603212","H5921a-024"
"2403603218","H5612a-009"
"2403603219","H0834a-003"
"2403603227","H5921a-027"
"2403603229","H7227a-009"
"2403700101","H4427a-035"
"2403700104","H1121a-073"
"2403700108","H1121a-073"
"2403700110","H0834a-003"
"2403700111","H4427a-040"
"2403700205","H5971a-033"
"2403700210","H0834a-003"
"2403700306","H1121a-073"
"2403700310","H1121a-073"
"2403700319","H1157-012"
"2403700405","H5971a-060"
"2403700409","H1004b-064"
"2403700507","H6696a-013"
"2403700508","H5921a-006"
"2403700511","H8088b-009"
"2403700513","H5921a-010"
"2403700803","H3898a-030"
"2403700804","H5921a-006"
"2403700805","H5892b-039"
"2403700909","H3212-008"
"2403700910","H5921a-001"
"2403700912","H3588a-005"
"2403700914","H3212-008"
"2403701001","H3588b-001"
"2403701002","H0518b-002"
"2403701007","H3898a-003"
"2403701015","H6965b-080"
"2403701018","H5892b-039"
"2403701105","H5921a-010"
"2403701204","H3212-073"
"2403701207","H2505a-001"
"2403701210","H5971a-060"
"2403701310","H1121a-073"
"2403701312","H1121a-073"
"2403701313","H2608a-003"
"2403701321","H0859a-004"
"2403701406","H5921a-006"
"2403701503","H5921a-006"
"2403701509","H1004b-064"
"2403701511","H1004b-064"
"2403701513","H5608b-003"
"2403701514","H3588a-005"
"2403701516","H6213a-063"
"2403701517","H1004b-055"
"2403701601","H3588a-005"
"2403701605","H1004b-064"
"2403701606","H0953a-014"
"2403701613","H7227a-009"
"2403701707","H1004b-083"
"2403701708","H5643a-002"
"2403701712","H0854-023"
"2403701810","H5971a-056"
"2403701812","H3588a-005"
"2403701816","H1004b-064"
"2403701904","H0834a-003"
"2403701912","H5921a-005"
"2403701913","H5921a-015"
"2403702012","H1004b-064"
"2403702014","H5608b-003"
"2403702104","H6485a-078"
"2403702107","H2691a-008"
"2403702120","H4480a-010"
"2403702121","H5892b-039"
"2403702124","H2691a-008"
"2403800103","H1121a-073"
"2403800105","H1436b-002"
"2403800106","H1121a-073"
"2403800109","H1121a-073"
"2403800112","H1121a-073"
"2403800116","H0834a-003"
"2403800121","H5971a-060"
"2403800205","H5892b-034"
"2403800306","H5892b-039"
"2403800410","H3588c-001"
"2403800411","H5921b-001"
"2403800412","H3651b-001"
"2403800420","H5892b-023"
"2403800425","H5971a-060"
"2403800430","H3588a-005"
"2403800436","H5971a-006"
"2403800438","H3588b-001"
"2403800439","H0518b-002"
"2403800440","H7451c-025"
"2403800507","H3588a-005"
"2403800511","H0853-043"
"2403800607","H0953a-018"
"2403800609","H1121a-073"
"2403800611","H0834a-003"
"2403800612","H2691a-008"
"2403800617","H2256a-001"
"2403800618","H0953a-007"
"2403800621","H3588b-001"
"2403800622","H0518b-002"
"2403800702","H5663-003"
"2403800708","H1004b-071"
"2403800710","H3588a-005"
"2403800715","H0953a-014"
"2403800802","H5663-003"
"2403800804","H1004b-016"
"2403800903","H7489a-033"
"2403800908","H0834a-003"
"2403800909","H6213a-063"
"2403800913","H0834a-003"
"2403800916","H0953a-014"
"2403800921","H3588a-005"
"2403800925","H5892b-034"
"2403801004","H5663-003"
"2403801017","H4480a-010"
"2403801018","H0953a-014"
"2403801102","H5663-003"
"2403801108","H1004b-064"
"2403801124","H0953a-014"
"2403801125","H2256a-001"
"2403801202","H5663-003"
"2403801207","H7760a-009"
"2403801216","H2256a-015"
"2403801217","H6213a-010"
"2403801219","H3651c-006"
"2403801304","H2256a-001"
"2403801307","H4480a-010"
"2403801308","H0953a-014"
"2403801311","H2691a-008"
"2403801412","H0834a-003"
"2403801413","H1004b-071"
"2403801425","H4480a-007"
"2403801505","H3588a-005"
"2403801511","H3588a-001"
"2403801606","H5643a-002"
"2403801608","H2416a-009"
"2403801611","H0834a-007"
"2403801612","H6213a-125"
"2403801617","H0518a-003"
"2403801619","H0518a-002"
"2403801624","H0834a-003"
"2403801709","H6635b-002"
"2403801712","H0518a-003"
"2403801721","H5892b-041"
"2403801727","H0859a-004"
"2403801728","H1004b-032"
"2403801801","H0518a-002"
"2403801809","H5892b-039"
"2403801815","H0859a-005"
"2403801910","H0834a-003"
"2403801918","H5953a-007"
"2403802007","H6963a-004"
"2403802009","H0834a-004"
"2403802101","H0518a-002"
"2403802103","H0859a-004"
"2403802107","H0834a-003"
"2403802204","H0834a-003"
"2403802206","H1004b-071"
"2403802305","H1121a-038"
"2403802309","H0859a-005"
"2403802313","H3588a-005"
"2403802319","H5892b-039"
"2403802501","H3588a-001"
"2403802504","H3588a-005"
"2403802520","H4480a-014"
"2403802610","H1004b-064"
"2403802713","H0834a-003"
"2403802716","H2790b-017"
"2403802717","H4480a-006"
"2403802718","H3588a-005"
"2403802803","H2691a-008"
"2403802807","H0834a-003"
"2403802812","H0834d-003"
"2403900116","H6696a-007"
"2403900117","H5921a-024"
"2403900210","H5892b-039"
"2403900309","H5371-003"
"2403900310","H5371-003"
"2403900312","H5562-002"
"2403900314","H8310-002"
"2403900316","H7249-002"
"2403900318","H5371-003"
"2403900319","H5371-003"
"2403900321","H7248-002"
"2403900402","H0834d-003"
"2403900408","H0376-004"
"2403900413","H4480a-010"
"2403900414","H5892b-039"
"2403900504","H0310a-009"
"2403900521","H0854-024"
"2403900601","H7819a-013"
"2403900605","H1121a-030"
"2403900608","H5869a-033"
"2403900613","H7819a-019"
"2403900702","H5869a-056"
"2403900706","H5178a-006"
"2403900802","H1004b-064"
"2403900805","H1004b-064"
"2403900806","H5971a-060"
"2403900902","H3499a-005"
"2403900903","H5971a-060"
"2403900905","H5892b-034"
"2403900908","H0834a-003"
"2403900910","H5921a-026"
"2403900912","H3499a-005"
"2403900913","H5971a-060"
"2403900916","H5018-002"
"2403900918","H7227b-003"
"2403901001","H4480a-012"
"2403901002","H5971a-060"
"2403901004","H0834a-003"
"2403901010","H7227b-003"
"2403901105","H5921a-006"
"2403901109","H7227b-003"
"2403901202","H5869a-014"
"2403901203","H7760a-009"
"2403901204","H5921a-026"
"2403901206","H6213a-164"
"2403901209","H7451b-009"
"2403901210","H3588a-005"
"2403901211","H0518a-001"
"2403901212","H0834d-003"
"2403901215","H3651c-006"
"2403901216","H6213a-162"
"2403901217","H5973a-017"
"2403901303","H7227b-003"
"2403901306","H7249-002"
"2403901311","H7227b-001"
"2403901405","H2691a-002"
"2403901410","H1436b-001"
"2403901411","H1121a-073"
"2403901413","H1121a-073"
"2403901414","H8227b-001"
"2403901417","H1004b-065"
"2403901420","H5971a-060"
"2403901508","H2691a-008"
"2403901609","H6635b-002"
"2403901612","H2009-005"
"2403901618","H5892b-039"
"2403901620","H7451c-025"
"2403901622","H2896c-011"
"2403901710","H0834a-003"
"2403901711","H0859a-004"
"2403901801","H3588a-005"
"2403901811","H3588a-005"
"2404000102","H0834a-003"
"2404000106","H0854-023"
"2404000108","H0310a-024"
"2404000112","H7227b-003"
"2404000114","H4480a-010"
"2404000202","H7227b-003"
"2404000211","H7451c-036"
"2404000302","H6213a-010"
"2404000304","H0834d-003"
"2404000306","H3588a-005"
"2404000311","H6963a-040"
"2404000403","H6605a-054"
"2404000405","H4480a-010"
"2404000407","H0834a-003"
"2404000408","H5921a-006"
"2404000410","H0518a-003"
"2404000411","H2896a-003"
"2404000412","H5869a-053"
"2404000417","H7760a-079"
"2404000419","H5869a-039"
"2404000420","H5921a-018"
"2404000421","H0518a-002"
"2404000422","H7489a-026"
"2404000423","H5869a-053"
"2404000433","H2896a-003"
"2404000436","H5869a-053"
"2404000437","H3212-073"
"2404000439","H3212-085"
"2404000506","H1436a-002"
"2404000507","H1121a-073"
"2404000509","H1121a-073"
"2404000510","H8227b-001"
"2404000511","H0834a-003"
"2404000512","H6485a-040"
"2404000515","H5892b-037"
"2404000520","H5971a-060"
"2404000521","H0176a-001"
"2404000525","H5869a-053"
"2404000526","H3212-073"
"2404000527","H3212-085"
"2404000530","H7227b-003"
"2404000604","H1436a-002"
"2404000605","H1121a-073"
"2404000611","H5971a-060"
"2404000705","H0834a-003"
"2404000706","H7704b-002"
"2404000709","H3588a-005"
"2404000710","H6485a-040"
"2404000714","H1436b-001"
"2404000715","H1121a-073"
"2404000718","H3588a-001"
"2404000719","H6485a-040"
"2404000724","H1803b-001"
"2404000726","H0834c-001"
"2404000803","H1436a-002"
"2404000806","H1121a-073"
"2404000810","H1121a-030"
"2404000813","H1121a-073"
"2404000815","H1121a-046"
"2404000820","H1121a-073"
"2404000823","H0376-062"
"2404000903","H1436b-001"
"2404000904","H1121a-073"
"2404000906","H1121a-073"
"2404000907","H8227b-001"
"2404001002","H2009-005"
"2404001008","H0834a-003"
"2404001011","H0859d-002"
"2404001016","H7760a-015"
"2404001019","H5892b-063"
"2404001020","H0834a-003"
"2404001104","H0834a-003"
"2404001106","H1121a-078"
"2404001109","H0834a-006"
"2404001113","H3588a-005"
"2404001119","H3588a-001"
"2404001120","H6485a-040"
"2404001121","H5921a-027"
"2404001123","H1436b-001"
"2404001124","H1121a-073"
"2404001126","H1121a-073"
"2404001127","H8227b-001"
"2404001206","H0834a-003"
"2404001213","H1436b-001"
"2404001218","H7235a-025"
"2404001302","H1121a-073"
"2404001307","H0834a-003"
